indexx,position,start_time_in_video_in_sec,duration_in_video_in_sec,post_id,post_code,user_pk,user_pk_id,user_username,user_full_name,user_is_private,user_is_verified,user_profile_pic_id,user_profile_pic_url
21,"[0.20964815, 0.6300316]",,,3150211967646006352_60783972062,Cu3zRgSuXxQ,370133168,370133168,cafebazaar,کافه بازار,0,0,2443202395682276418_370133168,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/125398447_693423201283838_7251941071659962009_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=9HH0i4i78xQAX94v_hG&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAPUUrMdhcwhRZ5URzl8MlBG1xfPVXTdTTx6wKG6JpcfA&oe=64C3175D&_nc_sid=472314
22,"[0.6460169, 0.31772676]",,,3150211967646006352_60783972062,Cu3zRgSuXxQ,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
23,"[0.30531359999999996, 0.40933618]",,,3150211967646006352_60783972062,Cu3zRgSuXxQ,1434739621,1434739621,digikalacom,Digikala | دیجی‌کالا,0,1,2625580468732646857_1434739621,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/222193994_382626643294129_3977620425327232193_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=PlA_aNhGEPQAX8KCNnX&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCx2FRc2yYYvD60fURCSIgxTxsrNj3cmbdjlgFox6yHDA&oe=64C2A8F1&_nc_sid=472314
24,"[0.6560868999999999, 0.7924300999999999]",,,3150211967646006352_60783972062,Cu3zRgSuXxQ,40808948937,40808948937,aparatcom.official,آپارات | Aparat,0,0,2645263999934145167_40808948937,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/239967721_397244048398971_5892051053504230857_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=iusc1xqQbkoAX9Q7fZ0&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCBl9eaWkmeMkNwV5SU3XYD_gCGInGeKxXMLk93bOYMNg&oe=64C176B8&_nc_sid=472314
25,"[0.5527777700000001, 0.75793654]",,,3150185778175294920_14746624910,Cu3tUZcoD3I,1426106462,1426106462,snapp_team,اسنپ! | !Snapp,0,0,2742387497509207495_1426106462,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/271385182_1059048134886265_3038256664265502242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wcQLNqXDD_sAX_2JsEF&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCXs2MwYNmoRcIIxjhW1JAmhF1Q3m8-kiiDmbFACZGJfg&oe=64C31BC0&_nc_sid=472314
26,"[0.5847222, 0.5297619]",,,3150185778175294920_14746624910,Cu3tUZcoD3I,3215027595,3215027595,tapsi_ir,TAPSI تپسی,0,0,2854514366352254783_3215027595,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/286328730_597290042062029_2383298424100437954_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Ab4BPeoqSuwAX_gCIhr&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDvy7PgkykK7bKz6oYl409ou2groOJ8lSfFKRpki21Nog&oe=64C28216&_nc_sid=472314
27,"[0.68796295, 0.81203705]",,,3149790032281492432_53397574563,Cu2TViXNFvQ,10093642639,10093642639,drivers.snapp,باشگاه رانندگان اسنپ,0,0,2079115095425743614_10093642639,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/65028931_476309659612346_5913852031637913600_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KgSAavYDevcAX-sH0qb&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAMRWth6v5xS9pXYOHvAHnpIWk-isa-BPsZitAdk_Wpiw&oe=64C20813&_nc_sid=472314
28,"[0.9166667, 0.7453704]",,,3149790032281492432_53397574563,Cu2TViXNFvQ,10991395171,10991395171,tapsi.safiran,صفحه رسمی سفیران تپسی,0,0,2228389031376156061_10991395171,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/82816010_2199574757003930_5351184021344747520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=AmBXszVkhOgAX9M_voY&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAZizQ59leHiUbPFVhb-KHzgDuc39sfCt51h98-wEdbrg&oe=64C1E3DE&_nc_sid=472314
29,"[0.71666664, 0.64537036]",,,3149790032281492432_53397574563,Cu2TViXNFvQ,34652972336,34652972336,snapp.drive,کمپین اتحاد رانندگان اسنپ,0,0,2839608024976275088_34652972336,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/281367130_964097167608132_3066137692459358244_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pqtoR4FhJMIAX-4wL9j&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBfLyVpFquAtFjjbKdKW2ENreM9XnVSOSe2PG8O50brIg&oe=64C281BE&_nc_sid=472314
30,"[0.43425927000000003, 0.7777778]",,,3149790032281492432_53397574563,Cu2TViXNFvQ,45226630561,45226630561,benyamin_co.ir,بنیامین / عاردی / تیونینگ / benyamin,0,0,3072084743211241032_45226630561,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/339288107_255974183440248_3838195928516585796_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=ARToUnKQ_REAX_JKbLW&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBhT2VGRLlVYvdPLGNmjcsy6EcWOGUncrAJBmexQXTLmA&oe=64C2E87B&_nc_sid=472314
31,"[0.3164251208, 0.3913043478]",,,3149517335286179306_56924069542,Cu1VVRfquXq,56924069542,56924069542,ata_tweet,psycho_tweet,0,0,3128805375486749953_56924069542,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/355085859_2478861802273926_5328060752981188253_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=PK9xls-nLzoAX-jFVxL&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCWMigoLKKpxfJMP5syX38N29eTQaBYJzBnrTXpY_iUbw&oe=64C34ADE&_nc_sid=472314
32,"[0.25939482, 0.6923026999999999]",,,3149028911892387815_47902820420,CuzmRxwx9fn,46978173319,46978173319,tintweets,tintweets | تین توییت,0,0,2677382441031532333_46978173319,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/244346224_824546541569771_761705420468962535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ZBmX0obJy-kAX85Zw2q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABlXx8eccWon4V-2dDKRmSFCntdu5-j799JUUQ_kC8Gg&oe=64C33909&_nc_sid=472314
0,"[0.2212963, 0.25925925]",,,3153355452800141937_13630337104,CvC-BO-sYpx,13630337104,13630337104,hajarzoonii,لوازم جانبی موبایل ،لوازم عکاسی،حاج ارزونی💢💣,0,0,3140087033216681157_13630337104,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/358173765_244391501687032_2000555055742194218_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=-O2q1arpdoAAX84d8uh&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA2EHQqRsDHn8i52pLnPNs35Rcde4M9nd0piaEw9aKgHA&oe=64C280EF&_nc_sid=472314
1,"[0.5046728972, 0.7165109034]",,,3153261513552630315_49598754144,CvCoqPPNxIr,5820655561,5820655561,limoo.me,رژیم غذایی لیمومی/لاغری/تغذیه,0,0,2719154260508995955_5820655561,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/262513840_1050390348838227_1920618203538116764_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=CaSwJ581dvcAX-B3GcL&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAD1uKsmrDDPDx6Uh7cVh7FAsVbLgKnLB1zTH-SiYXbOA&oe=64C2503A&_nc_sid=472314
2,"[0.11383599999999999, 0.44745407000000004]",,,3153237913428043653_47902820420,CvCjSz6LCeF,46978173319,46978173319,tintweets,tintweets | تین توییت,0,0,2677382441031532333_46978173319,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/244346224_824546541569771_761705420468962535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ZBmX0obJy-kAX85Zw2q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABlXx8eccWon4V-2dDKRmSFCntdu5-j799JUUQ_kC8Gg&oe=64C33909&_nc_sid=472314
3,"[0.2890222985, 0.2049755893]",,,3153204581512895229_60792303965,CvCbtxJNdr9,3145372723,3145372723,okcs.ir,OFOQ KOUROSH | افق کوروش,0,0,2427802976133653531_3145372723,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/122421536_320074269094178_5784733549925738522_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LVtnZwLXelUAX9qNoI-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfArXuvIcDJbbFcyvH4nG6TlnqCxywZ57rwDJ_woQkATcg&oe=64C17B2E&_nc_sid=472314
4,"[0.37285223370000004, 0.1110156607]",,,3153196639757794315_60792303965,CvCZ6Mzt_wL,6816360937,6816360937,mellat_ib,تامین سرمایه بانک ملت,0,0,2911744816046137330_6816360937,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/300706409_1298447184297188_2080270576512728450_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0X6isGUPm0kAX9mBg98&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCqbwNFH15M3oO1whUCiOf9TizpYIFhpzhTfByJVZd8UQ&oe=64C28068&_nc_sid=472314
5,"[0.55761707, 0.50575256]",,,3153171475846373504_50661311773,CvCUMBFt6CA,50661311773,50661311773,shegeftshahr,عجایب دنیا,0,0,2719187026957155796_50661311773,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/263192486_587899612166351_1272515272748746349_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=vMf4MTbGv1gAX_iT1Fq&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDBAhkI896dsc8ALUbftfgneaZDmHQm4KmUosIie0B9OA&oe=64C2DD9C&_nc_sid=472314
6,"[0.9375, 0.5410465999999999]",,,3153171479819137416_57196307369,CvCUMEygzGI,44078261794,44078261794,art.1th,تگ/اموزش/ادمین,0,0,2675434410675349032_44078261794,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/243559921_445957673501361_6932749588286297914_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Larq_U2sY3EAX-ytMfH&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfD_M-KuxTYerfLvDYKXZaL11N2vtTfzvSXVMBIWb1z5Xw&oe=64C23D34&_nc_sid=472314
7,"[0.21305841920000002, 0.16943490460000002]",,,3153126823000629663_60792303965,CvCKCO4tWGf,10093642639,10093642639,drivers.snapp,باشگاه رانندگان اسنپ,0,0,2079115095425743614_10093642639,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/65028931_476309659612346_5913852031637913600_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KgSAavYDevcAX-sH0qb&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAMRWth6v5xS9pXYOHvAHnpIWk-isa-BPsZitAdk_Wpiw&oe=64C20813&_nc_sid=472314
8,"[0.8847352025, 0.9836601298000001]",,,3153074157725727014_37826764772,CvB-D2htLkm,869857544,869857544,snappfood_ir,SnappFood | اسنپ‌فود,0,0,2849670551745174365_869857544,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/284408985_1385990741894780_5058783537808803209_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=qg0iJuySKtwAX-z5F4-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBrH4E3xYxOpd8nHBFq9kdPTu3VG6vOlmkSHBx-06rzkw&oe=64C17212&_nc_sid=472314
0,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,1798647556,1798647556,ramin_abbasi_org,Ramin abbasi | رامين عباسى,0,0,2641681372188254371_1798647556,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/238936978_2390407434425604_6184760766345221271_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=O_L_qiSgloMAX_Zbw0d&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA01DhuPyAkym7T1BXxNoviQ6c4-5MWkvsoQxD20KLp_w&oe=64C3088B&_nc_sid=472314
1,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,2606101250,2606101250,soltan_saeedkarimi,سلطان سعید کریمی,0,0,3046675597975841677_2606101250,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/332811324_743908504124618_6715320383824125426_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=fLs0XfApNjIAX9bU8F4&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBvHwVoSXsoA35GSrvoHMgPpior6YF95ptwhgcfthV3wg&oe=64C327F0&_nc_sid=472314
2,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,4639107029,4639107029,mahali_nab_officiall,#محلی ناب/محلی_ناب/محلی قدیمی/محلی جدید,0,0,2939344241374458092_4639107029,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/309870195_127519050061961_6336477289378010291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=op-JWENCcQ4AX-J-kLS&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDz93UbLKS_Y0Gp8eK1eMYxA0J0PbiXEdj6s71yvH7oJw&oe=64C23908&_nc_sid=472314
3,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,6225246660,6225246660,sajad_farhadi_music,سجادفرهادی اورجینال official🎤🎤,0,0,2202316297333609999_6225246660,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/75430272_572213746943537_8097469772075106304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LHoRgLQDT_oAX8oiEyC&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfD_wnV-e8LTEZgWzrcEzha11Urj0ekSW5ylnMvBkDKBeA&oe=64C28C46&_nc_sid=472314
4,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,19730237121,19730237121,sajad_gholamy20,سجاد غلامی,0,0,2137279415994591747_19730237121,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/69686757_365612801050399_5137853760256606208_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=em6Ri2GReCIAX9eiM3t&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBJ9C46yjxQVVZokn2VTCmxTziMrMzaJrUjtnWN0DFsfw&oe=64C34862&_nc_sid=472314
5,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,27034172013,27034172013,sajadgolestani7,👑سجاد گلستانی👑,0,0,2842843706236905466_27034172013,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/283114851_1048758479053835_165543471382444670_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=jdkZguO0ONUAX_Q8p89&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDy-rWj7M6CUb0axzYCtPMMmUY5V23h8ChYohBQqKW5XA&oe=64C341DD&_nc_sid=472314
6,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,28101141016,28101141016,mohammad00taha,زخم خنجر دوست🔪🔪Love You,0,0,2687481628887191211_28101141016,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/246174342_1015247509048551_8932788158576377229_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_OTN_4xbBEEAX_ru0TV&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfATwpHz5w8y2VgB1fTv_YSxQ7_XKiWxx6TC9g7c3nW1ZQ&oe=64C323B4&_nc_sid=472314
7,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,34927080070,34927080070,music32mahali,موزیک محلی,0,0,2304724337537943351_34927080070,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/96023914_1299865273538302_226633003164499968_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OXf_aHJGNw0AX8NThQc&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAxCZJYHeeacrXGvQcDlUTsAQNimNFDm2kTo9QiefxL8w&oe=64C1B94E&_nc_sid=472314
8,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,39324970337,39324970337,music32mahali0,موزیک محلی,0,0,2733222305402795463_39324970337,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/269673847_1294408467653789_8560183935973511277_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bXCoH-a4VQsAX-474NR&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA36nQkDPEoiVUy_w41Y3UA-RbUBG2qaX65sM1lcrikKQ&oe=64C2A3A9&_nc_sid=472314
9,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,44430300067,44430300067,music.mahaliii,sardar_dalmand.fun,0,0,2843265963413257681_44430300067,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/282750137_1212180046273819_6305480561229261427_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=HkA32H4UV1gAX9Bkbwf&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBAFl4i3HmiJAOGJh38Y3h8UvbsthYzVDF70DBUKfLWJQ&oe=64C28AA5&_nc_sid=472314
10,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,47238695511,47238695511,hadi_abbasi_music,هادی عباسى|hadi abbasi,0,0,3133710842528611603_47238695511,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/356024668_817830333303197_2330964961003525234_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=KERECC3yY2gAX_EecT0&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfB1LdNyr_q4jivhRsGWU4HHS2pmQs8BMQ-KNgvBBDEDoA&oe=64C2AEFE&_nc_sid=472314
11,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,47911134257,47911134257,yaser_mahali,Yaser Roozegar,0,0,2875421919626477584_47911134257,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/291841189_105560245500675_5103378843477169608_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=GCVJa5I-se4AX9uCJpl&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfD2me938lLRCOX_5p3xORAtJ9wrj0vmVF7HvNINHI9c4g&oe=64C1BC2E&_nc_sid=472314
12,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,50424398621,50424398621,mahali.tanha,محلی تنها |ادیت |موسیقی محلی,0,0,3037363258340551304_50424398621,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/330600582_457048893203346_6776848448070633591_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=L2CTJ5I-aF4AX9aF6Wo&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAc9HeewfRejmyZvDJaKFaQYyVhK9Jl9kJBQX-l5JVg-A&oe=64C17926&_nc_sid=472314
13,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,52771273894,52771273894,mostafa.seyfi.021,Mostafa.seyfi.021,0,0,3124927554045622654_52771273894,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/353355857_1937937859906292_4700300560156681833_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=YF_XLBpgWTsAX9OSWrb&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDJQ3GQ2lkUEz5Tfta0WHP9RJqMqL6VLJIPDkkSJHvqOg&oe=64C1CAD2&_nc_sid=472314
14,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,53148221836,53148221836,mahali_marvdasht1,محلی مرودشت۱,0,0,3034612634264317306_53148221836,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/329026253_5894618103948534_3051177544015274455_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=z7VB65NeXRYAX_4Tote&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAs2f0gRwRnZYFAangHZMTF0cN2XjdDUK1y6prJkpDzxg&oe=64C1FC7C&_nc_sid=472314
15,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,53685601628,53685601628,banoy.baseri,♤داریوش_طلایه دار👑♤,0,0,3013561782685552968_53685601628,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/324545668_728978641777106_4300388676763851234_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IJ6xxzzJcSYAX-97Mcr&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBQyRWVuJg8ei95YCnI2SuqTJgfe8FvZ4wwumQvLXRKxw&oe=64C1975C&_nc_sid=472314
16,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,54803060646,54803060646,mahalikhas,آوای جاودان مرودشت,0,0,2912632296416075241_54803060646,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/300813862_1211959112979130_7006315075551445807_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=WmYnv6NoERwAX8oF7mh&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDhYpbCeNdowii7FJngFsKWjStiH5E01pevyOw1olVEmw&oe=64C30609&_nc_sid=472314
17,"[0.0, 0.0]",,,3152680405472315934_39324970337,CvAkiAKgwoe,54837889492,54837889492,yusufrostami1359,Yusuf Rostami1359#,0,0,2956342164099899745_54837889492,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/312804986_1056222588361646_4471557905828337007_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Bx8fYXtzGIEAX9Ruw5q&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBxfUCmHVNwSAZvuuyAD-tHNxVEHRve2kQaS1XzYvDvfA&oe=64C31E32&_nc_sid=472314
18,"[0.5435897436, 0.2786324786]",,,3152049142019371567_1743959772,Cu-U_6Qo7Iv,230557639,230557639,bpi_sports,BPI Sports,0,1,,https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/1689707_1544486299174738_2015818084_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6aD_Q6fDIVEAX97cUE7&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDUXXjpdVmMkBfd1I5ht0djJGIu8Bshv5SeKgS1DoUTLw&oe=64C33BFF&_nc_sid=472314
19,"[0.0, 0.0]",,,3151644829368559864_15132384792,Cu85EYwtaj4,15132384792,15132384792,khoolochelestan,خلوچلستان🤣🤣,0,0,3126492751343898728_15132384792,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/354022816_937043054199368_459181537587477214_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=SscZMRHFjkwAX__0xtx&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA9BfIjd9QQ0tyB9xjObz3ny65Rni1YV-UD6xFt7uDpIw&oe=64C2BAC7&_nc_sid=472314
20,"[0.0, 0.0]",,,3151221845854898196_48434048407,Cu7Y5KqocgU,48434048407,48434048407,nulldevelopr,حسین بدرنژاد | آموزش برنامه نویسی اندروید,0,0,3145915805332619247_48434048407,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/359813715_970794724164374_1476221714748502937_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=jhqPLl6ThH8AX-Zpq_t&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBh7u5w2r1NgTYOr1Xm5YPa6MYpgVrJSS3xu8YXb6FYZw&oe=64C18DE7&_nc_sid=472314
21,"[0.20964815, 0.6300316]",,,3150211967646006352_60783972062,Cu3zRgSuXxQ,370133168,370133168,cafebazaar,کافه بازار,0,0,2443202395682276418_370133168,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/125398447_693423201283838_7251941071659962009_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_ohc=9HH0i4i78xQAX94v_hG&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAPUUrMdhcwhRZ5URzl8MlBG1xfPVXTdTTx6wKG6JpcfA&oe=64C3175D&_nc_sid=472314
